Year,Category,Shared,Winner,Individual/ Organization,Gender,Place of Birth,Country_of_Birth,Continent,Year of Birth,Age,Country represented for Nobel Prize,Short Description,Description,Universities,Image,DBpedia Link,Profile
1978,Physics,,Pyotr Kapitsa,Individual,Male,Kronstadt,Russia,Asia,1894,84,Russia,Russian Physicist,Pyotr Leonidovich Kapitsa or Peter Kapitza ( Russian ???? ??????????? ???????) (8 July [O.S. 26 June] 1894 – 8 April 1984) was a leading Soviet physicist and Nobel laureate.,,http://upload.wikimedia.org/wikipedia/commons/a/a3/Pyotr_L_Kapitsa_Russian_physicist_1964.jpg,http://dbpedia.org/page/Pyotr_Kapitsa,http://en.wikipedia.org/wiki/Pyotr_Kapitsa
1978,Medicine / Physiology,,Werner Arber,Individual,Male,Gränichen,Switzerland,Europe,1929,49,Switzerland,Swiss Microbiologist,"Werner Arber (born 3 June 1929, Gränichen, Aargau ) is a Swiss microbiologist and geneticist. Along with American researchers Hamilton Smith and Daniel Nathans, Werner Arber shared the 1978 Nobel Prize in Physiology or Medicine for the discovery of restriction endonucleases. Their work would lead to the development of recombinant DNA technology.",,http://upload.wikimedia.org/wikipedia/commons/6/62/Werner_Arber_2008.jpg,http://dbpedia.org/page/Werner_Arber,http://en.wikipedia.org/wiki/Werner_Arber
1978,Chemistry,,Peter D. Mitchell,Individual,Male,Surrey,United Kingdom,Europe,1920,58,United Kingdom,British Biochemist,"Peter Dennis Mitchell, FRS (29 September 1920 – 10 April 1992) was a British biochemist who was awarded the 1978 Nobel Prize for Chemistry for his discovery of the chemiosmotic mechanism of ATP synthesis. ","University of Cambridge, University of Edinburgh",http://upload.wikimedia.org/wikipedia/en/c/cd/Peter_Dennis_Mitchell.jpg,http://dbpedia.org/page/Peter_D._Mitchell,http://en.wikipedia.org/wiki/Peter_D._Mitchell
1978,Economics,,Herbert A. Simon,Individual,Male,Milwaukee,United States of America,North America,1916,62,United States of America,Political Science,"Herbert Alexander Simon (June 15, 1916 – February 9, 2001) was an American political scientist, economist, sociologist, psychologist, and professor—most notably at Carnegie Mellon University —whose research ranged across the fields of cognitive psychology, cognitive science, computer science, public administration, economics, management, philosophy of science, sociology, and political science. With almost a thousand highly cited publications, he was one of the most influential social scientists of the twentieth century. ",University of Chicago,http://upload.wikimedia.org/wikipedia/commons/b/bb/Herbert_simon_red_complete.jpg,http://dbpedia.org/page/Herbert_A._Simon,http://en.wikipedia.org/wiki/Herbert_A._Simon
1978,Medicine / Physiology,,Hamilton O. Smith,Individual,Male,New York City,United States of America,North America,1931,47,United States of America,American Biologist,"Hamilton Othanel Smith (born August 23, 1931) is an American microbiologist and Nobel laureate. ","Johns Hopkins University, University of California - Berkeley",http://upload.wikimedia.org/wikipedia/commons/c/c0/Hamilton_Smith%2C_2.jpg,http://dbpedia.org/page/Hamilton_O._Smith,http://en.wikipedia.org/wiki/Hamilton_O._Smith
1978,Medicine / Physiology,,Daniel Nathans,Individual,Male,Wilmington,United States of America,North America,1928,50,United States of America,American Microbiologist,"Daniel Nathans (October 30, 1928 – November 16, 1999) was an American microbiologist.","Washington University - St. Louis, University of Delaware",,http://dbpedia.org/page/Daniel_Nathans,http://en.wikipedia.org/wiki/Daniel_Nathans
1978,Physics,,Robert Woodrow Wilson,Individual,Male,Houston,United States of America,North America,1936,42,United States of America,American Astronomer,"Robert Woodrow Wilson (born January 10, 1936) is an American astronomer, 1978 Nobel laureate in physics, who with Arno Allan Penzias discovered in 1964 the cosmic microwave background radiation (CMB). The award purse was also shared with a third scientist, Pyotr Leonidovich Kapitsa, for unrelated work.","California Institute of Technology, Rice University",http://upload.wikimedia.org/wikipedia/commons/b/b5/Wilson_penzias200.jpg,http://dbpedia.org/page/Robert_Woodrow_Wilson,http://en.wikipedia.org/wiki/Robert_Woodrow_Wilson
1979,Chemistry,,Georg Wittig,Individual,Male,Berlin,Germany,Europe,1897,82,Germany,German Chemist,"Georg Wittig (June 16, 1897 – August 26, 1987) was a German chemist who reported a method for synthesis of alkenes from aldehydes and ketones using compounds called phosphonium ylides in the Wittig reaction. He shared the Nobel Prize in Chemistry with Herbert C. Brown in 1979.",University of Marburg,http://upload.wikimedia.org/wikipedia/en/e/ea/Georg_Wittig.jpg,http://dbpedia.org/page/Georg_Wittig,http://en.wikipedia.org/wiki/Georg_Wittig
1979,Literature,,Odysseas Elytis,Individual,Male,Heraklion,Greece,Europe,1911,68,Greece,Greek Poet,"Odysseas Elytis ( Greek: ???????? ??????, born ???????? ????????????; November 2, 1911 – March 18, 1996) was regarded as a major exponent of romantic modernism in Greece and the world. In 1979 the Nobel Prize in Literature was bestowed on him.",,http://upload.wikimedia.org/wikipedia/commons/f/fb/Elytis%2C_Odysseas_%281911-1996%29.jpg,http://dbpedia.org/page/Odysseas_Elytis,http://en.wikipedia.org/wiki/Odysseas_Elytis
1979,Peace,,Mother Teresa,Individual,Female,Skopje,Macedonia,Europe,1910,69,"India, Macedonia","Humanitarian, Roman Catholic Religious Sister","Blessed Teresa of Calcutta, M.C., commonly known as Mother Teresa (26 August 1910 – 5 September 1997), was a Roman Catholic Religious Sister and missionary of Albanian origin who lived for most of her life in India.",,http://upload.wikimedia.org/wikipedia/commons/7/77/MotherTeresa_094.jpg,http://dbpedia.org/page/Mother_Teresa,http://en.wikipedia.org/wiki/Mother_Teresa
1979,Physics,,Abdus Salam,Individual,Male,Punjab,Pakistan,Asia,1926,53,Pakistan,Pakistani Physicist,"Mohammad Abdus Salam NI, SPk, KBE ( Punjabi, Urdu: ???? ??? ?????? ?; pronounced [?bd??s s?l?m]; 29 January 1926 – 21 November 1996), was a Pakistani theoretical physicist who, when he shared the 1979 Nobel Prize in Physics for his contribution to electroweak unification, became the first and only Pakistani to receive a Nobel Prize and also the first Muslim to win a Nobel Prize in science. ",,http://upload.wikimedia.org/wikipedia/commons/5/53/Abdus_Salam_1987.jpg,http://dbpedia.org/page/Abdus_Salam,http://en.wikipedia.org/wiki/Abdus_Salam
1979,Economics,,Arthur Lewis,Individual,Male,Saint Lucia,Saint Lucia,North America,1915,64,"United Kingdom, Saint Lucia",Saint Lucain Economist,"Sir William Arthur Lewis (January 23, 1915 – June 15, 1991) was a Saint Lucian economist well known for his contributions in the field of economic development. In 1979 he won the Nobel Memorial Prize in Economics.",London School of Economics,http://upload.wikimedia.org/wikipedia/en8/84/Arthur_Lewis_%28Nobel_photo%29.jpg,http://dbpedia.org/page/Arthur_Lewis_(economist),http://en.wikipedia.org/wiki/Arthur_Lewis_(economist)
1979,Medicine / Physiology,,Allan McLeod Cormack,Individual,Male,Johannesburg,South Africa,Africa,1924,55,"South Africa, United States of America",American Biophysicist,"Allan MacLeod Cormack (February 23, 1924 – May 7, 1998) was a South African American physicist who won the 1979 Nobel Prize in Physiology or Medicine (along with Godfrey Hounsfield ) for his work on X-ray computed tomography (CT).",,http://upload.wikimedia.org/wikipedia/en6/69/P_vip.svg,http://dbpedia.org/page/Allan_McLeod_Cormack,http://en.wikipedia.org/wiki/Allan_McLeod_Cormack
1979,Chemistry,,Herbert C. Brown,Individual,Male,London,United Kingdom,Europe,1912,67,United States of America,,"Herbert Charles Brown (May 22, 1912 – December 19, 2004) was a chemist and Nobel Prize in Chemistry laureate for his work with organoboranes.",University of Chicago,,http://dbpedia.org/page/Herbert_C._Brown,http://en.wikipedia.org/wiki/Herbert_C._Brown
1979,Medicine / Physiology,,Godfrey Hounsfield,Individual,Male,Nottinghamshire,United Kingdom,Europe,1919,60,United Kingdom,English Electrical Engineer,"Sir Godfrey Newbold Hounsfield, CBE, FRS, (28 August 1919 – 12 August 2004) was an English electrical engineer who shared the 1979 Nobel Prize for Physiology or Medicine with Allan McLeod Cormack for his part in developing the diagnostic technique of X-ray computed tomography (CT). ",,http://upload.wikimedia.org/wikipedia/enc/c5/RIMG0279.JPG,http://dbpedia.org/page/Godfrey_Hounsfield,http://en.wikipedia.org/wiki/Godfrey_Hounsfield
1979,Economics,,Theodore Schultz,Individual,Male,Arlington,United States of America,North America,1902,77,United States of America,American Economist,"Theodore William ""Ted"" Schultz (30 April 1902 – 26 February 1998) was an American economist, who was the 1979 winner (jointly with William Arthur Lewis ) of the Nobel Memorial Prize in Economic Sciences.",University of Wisconsin,http://upload.wikimedia.org/wikipedia/enb/b4/Theodore_Schultz.jpg,http://dbpedia.org/page/Theodore_Schultz,http://en.wikipedia.org/wiki/Theodore_Schultz
1979,Physics,,Sheldon Lee Glashow,Individual,Male,Brookline,United States of America,North America,1932,47,United States of America,American Physicist,"Sheldon Lee Glashow (born December 5, 1932) is a Nobel Prize winning American theoretical physicist. He is the Metcalf Professor of Mathematics and Physics at Boston University and Higgins Professor of Physics, Emeritus, at Harvard University.","Harvard University, Cornell University",http://upload.wikimedia.org/wikipedia/commons//c/c3/Sheldon_Glashow_at_Harvard_cropped.jpg,http://dbpedia.org/page/Sheldon_Lee_Glashow,http://en.wikipedia.org/wiki/Sheldon_Lee_Glashow
1979,Physics,,Steven Weinberg,Individual,Male,New York City,United States of America,North America,1933,46,United States of America,American Physicist,"Steven Weinberg (born May 3, 1933) is an American theoretical physicist and Nobel laureate in Physics for his contributions with Abdus Salam and Sheldon Glashow to the unification of the weak force and electromagnetic interaction between elementary particles.","Princeton University, Cornell University",http://upload.wikimedia.org/wikipedia/commons/9/9f/Steven_weinberg_2010.jpg,http://dbpedia.org/page/Steven_Weinberg,http://en.wikipedia.org/wiki/Steven_Weinberg
1980,Peace,,Adolfo Pérez Esquivel,Individual,Male,Buenos Aires,Argentina,South America,1931,49,Argentina,,"Adolfo Pérez Esquivel (born November 26, 1931) is an Argentine human rights activist, community organizer, pacifist, art painter, writer and sculptor. He was the recipient of the 1980 Nobel Peace Prize.",National University of La Plata,http://upload.wikimedia.org/wikipedia/commons/3/32/Adolfo-P%C3%A9rez-Esquivel-wsf-2003.jpg,http://dbpedia.org/page/Adolfo_P%C3%A9rez_Esquivel,http://en.wikipedia.org/wiki/Adolfo_P%C3%A9rez_Esquivel
1980,Medicine / Physiology,,Jean Dausset,Individual,Male,Toulouse,France,Europe,1916,64,France,French Immunologist,"Jean-Baptiste-Gabriel-Joachim Dausset (October 19, 1916 – June 6, 2009) was a French immunologist born in Toulouse, France. He married Rose Mayoral in 1963, with whom he had two children, Henri and Irène. Dausset received the Nobel Prize in Physiology or Medicine in 1980 along with Baruj Benacerraf and George Davis Snell for their discovery and characterisation of the genes making the major histocompatibility complex. Using the money from his Nobel Prize and a grant from the French Television, Dausset founded the Human Polymorphism Study Center ( CEPH ) in 1984, which was later renamed the Foundation Jean Dausset-CEPH in his honour. Jean Dausset died on June 6, 2009 in Majorca, Spain, at the age of 92.",,http://upload.wikimedia.org/wikipedia/commons/9/98/Jean_Dausset_1968.jpg,http://dbpedia.org/page/Jean_Dausset,http://en.wikipedia.org/wiki/Jean_Dausset
1980,Literature,,Czes?aw Mi?osz,Individual,Male,Šeteniai,Poland,Europe,1911,69,"Lithuania, Poland, United States of America",Poet,"Czes?aw Mi?osz ( [?t???swaf?miw??]; 30 June 1911 – 14 August 2004) was a Polish poet, prose writer, translator and diplomat of Lithuanian origin. His World War II-era sequence, The World, is a collection of twenty naive poems. Following the war, he served as Polish cultural attaché in Paris and Washington, D.C., then in 1951 defected to the West. His nonfiction book, The Captive Mind (1953), became a classic of anti-Stalinism. From 1961 to 1998 he was a professor of Slavic Languages and Literatures at the University of California, Berkeley. He became a U.S. citizen in 1970. In 1978 he was awarded the Neustadt International Prize for Literature, and in 1980 the Nobel Prize in Literature. In 1999 he was named a Puterbaugh Fellow. After the fall of the Iron Curtain, he divided his time between Berkeley, California, and Kraków, Poland.",,http://upload.wikimedia.org/wikipedia/commons/d/d2/Czeslaw_Milosz%2C_1986.jpg,http://dbpedia.org/page/Czes%C5%82aw_Mi%C5%82osz,http://en.wikipedia.org/wiki/Czes%C5%82aw_Mi%C5%82osz
1980,Chemistry,,Frederick Sanger,Individual,Male,Rendcomb,United Kingdom,Europe,1918,40,"United Kingdom, United Kingdom",British Biochemist,"Frederick Sanger, OM, CH, CBE, FRS, FAA ( /?sæ??r/; 13 August 1918 – 19 November 2013) was a British biochemist who won the Nobel Prize for Chemistry twice, one of only two people to have done so in the same category (the other is John Bardeen in Physics), the fourth person overall with two Nobel Prizes, and the third person overall with two Nobel Prizes in the sciences. In 1958, he was awarded a Nobel Prize in chemistry ""for his work on the structure of proteins, especially that of insulin "". In 1980, Walter Gilbert and Sanger shared half of the chemistry prize ""for their contributions concerning the determination of base sequences in nucleic acids "". The other half was awarded to Paul Berg ""for his fundamental studies of the biochemistry of nucleic acids, with particular regard to recombinant DNA "". ",University of Cambridge,http://upload.wikimedia.org/wikipedia/commons/f/f8/Frederick_Sanger2.jpg,http://dbpedia.org/page/Frederick_Sanger,http://en.wikipedia.org/wiki/Frederick_Sanger
